Time,Joystick Value,Lateral Error,PID Correction,X Position,Y Position,Theta
2.3833333333333298,0,0,0,366.03960508961745,508.09907145556826,-0.9191909895635628
2.3999999999999964,0,0,0,366.4941860496657,507.50308774263686,-0.9119080228843441
2.416666666666663,0,0,0,366.954098989047,506.9091344802899,-0.9046929260788542
2.4333333333333296,0,0,0,367.4192787392171,506.31725100167614,-0.8975451658081051
2.449999999999996,0,0,0,367.8896603169668,505.72747496591944,-0.8904642098442478
2.466666666666663,0,0,0,368.3651789530854,505.139842394531,-0.8834495271802424
2.4833333333333294,0,0,0,368.8457701195959,504.55438770757166,-0.8765005881350677
2.499999999999996,0,0,0,369.3313695556067,503.9711437595379,-0.8696168644546055
2.5166666666666626,0,0,0,369.82191329182234,503.390141874947,-0.8627978294083284
2.533333333333329,0,0,0,370.3173376737555,502.81141188359976,-0.8560429578819184
2.549999999999996,0,0,0,370.8175793836829,502.2349821554994,-0.8493517264659403
2.5666666666666624,0,0,0,371.32257546138516,501.66087963540815,-0.8427236135406887
2.583333333333329,0,0,0,371.8322633237112,501.0891298770241,-0.8361580993573283
2.5999999999999956,0,0,0,372.346580783007,500.5197570767618,-0.8296546661154379
2.6166666666666623,0,0,0,372.86546606444733,499.9527841071226,-0.8232127980370724
2.633333333333329,0,0,0,373.38885782230733,499.38823254964217,-0.8168319814374485
2.6499999999999955,0,0,0,373.91669515521295,498.8261227274015,-0.8105117047923606
2.666666666666662,0,0,0,374.4489176204051,498.2664737370933,-0.8042514588024278
2.6833333333333287,0,0,0,374.98546524705324,497.7093034806317,-0.7980507364542729
2.6999999999999953,0,0,0,375.5262785486534,497.15462869629965,-0.7919090330787292
2.716666666666662,0,0,0,376.07129853454455,496.60246498942405,-0.7858258464061689
2.7333333333333285,0,0,0,376.62046672057556,496.0528268625745,-0.7798006766190463
2.749999999999995,0,0,0,377.173725138956,495.5057277452791,-0.7738330264017426
2.7666666666666617,0,0,0,377.73101634732126,494.96118002325335,-0.7679224009878007
2.7833333333333283,0,0,0,378.29228343704295,494.4191950671384,-0.7620683082046333
2.799999999999995,0,0,0,378.8574700408146,493.8797832607458,-0.756270258515786
2.8166666666666615,0,0,0,379.4265203395405,493.342954028807,-0.7505277650608354
2.833333333333328,0,0,0,379.99937906855763,492.80871586422586,-0.7448403436929996
2.8499999999999948,0,0,0,380.57599152321603,492.2770763548338,-0.7392075130145354
2.8666666666666614,0,0,0,381.1563035638456,491.7480422096473,-0.7336287944099961
2.883333333333328,0.356842041015625,0,0,381.7402616201346,491.22161928462856,-0.7281037120774209
2.8999999999999946,0.796051025390625,0,0,382.3259674613971,490.6994576490264,-0.7224915703022785
2.916666666666661,0.999969482421875,0,0,382.911048579152,490.1837169698346,-0.7166217804621577
2.933333333333328,0.999969482421875,0,0,383.49427674367143,489.6756618850271,-0.7104195426931914
2.9499999999999944,0.999969482421875,0,0,384.07553282751417,489.1756314419012,-0.7038909788269934
2.966666666666661,0.999969482421875,0,0,384.6546934305128,488.6839462616749,-0.6970422380982291
2.9833333333333276,0.8509521484375,0,0,385.23163068775534,488.2009085514518,-0.6898794895712386
2.9999999999999942,0.576446533203125,0,0,385.80728148359384,487.7259197806911,-0.6824644703980686
